time;escalonamento;server;carId, CoordX, CoordY, idObj;tempDetect;SizeObj;obDetect;prioridadeVideo;deadlineVideo;coordObjX;coordObjY;
21.135;3;server2;3;779.8;1317.17;1884;21.128;1.60243;1;1;42.128;888.24;1330.04;
21.14;3;server2;7;779.8;1398.53;1975;21.133;1.93488;2;2;43.133;822.359;1314.58;
21.141;3;server2;5;1328.55;770.2;2078;21.135;1.2879;2;0;43.135;1417.07;789.559;
21.146;3;server2;5;1328.55;770.2;2085;21.14;1.74876;2;0;45.14;1476.75;598.613;
21.147;3;server2;9;1385.04;770.2;2098;21.141;1.25824;2;1;46.141;1133.69;550.487;
21.148;3;server2;11;779.8;1433.23;2105;21.146;0.549951;2;1;47.146;489.802;1658.24;
21.161;3;server2;3;779.8;1317.17;2112;21.147;1.08067;2;2;48.147;1018.68;1050.6;
21.181;3;server2;13;1455.04;770.2;2125;21.148;1.62262;2;2;43.148;1391.35;1052.96;
22.122;3;server2;1;1268.44;770.2;2194;20.1;0.465027;2;2;22;1178.04;721.468;
22.122;3;server2;1;1268.44;770.2;2194;22.122;0.465027;2;2;44.122;1178.04;721.468;
22.127;3;server2;9;1385.04;770.2;2150;21.161;1.33557;1;2;46.161;1441.91;1024.59;
22.128;3;server2;9;1385.04;770.2;2169;21.181;1.59258;2;1;45.181;1329.05;1068.67;
22.13;3;server2;17;1503.15;770.2;2215;21.1;0.450507;2;2;22;1561.88;676.992;
22.13;3;server2;17;1503.15;770.2;2215;22.13;0.450507;2;2;44.13;1561.88;676.992;
22.133;3;server2;3;779.8;1303.21;2201;22.127;1.14728;2;1;47.127;630.134;1184.54;
22.134;3;server2;11;779.8;1420.24;2208;22.128;0.66303;2;1;45.128;961.014;1485.31;
22.139;3;server2;13;1441.47;770.2;2242;21.1;1.68755;2;2;22;1365.08;733.093;
22.139;3;server2;7;779.8;1388.03;2222;22.133;0.74064;2;0;49.133;1023.72;1632.84;
22.141;3;server2;1;1268.44;770.2;2235;22.134;0.412393;2;1;46.134;1329.29;554.181;
22.143;3;server2;13;1441.47;770.2;2242;22.139;1.68755;2;2;44.139;1365.08;733.093;
22.143;3;server2;9;1519;770;50;9.136;0.401607;2;2;22.136;1455.74;1030.2;
22.147;3;server2;5;1312.66;770.2;2267;22.141;0.945154;2;1;45.141;1290.54;719.961;
22.156;3;server2;19;779.8;1510.11;2280;22.143;0.828322;2;1;49.143;510.745;1688.78;
22.159;3;server2;19;779.8;1510.11;2287;22.143;1.09837;2;1;46.143;963.836;1463.97;
22.166;3;server2;11;779.8;1420.24;2312;22.147;0.958403;2;0;49.147;920.425;1127.12;
22.179;3;server2;17;1494.34;770.2;2335;22.156;0.563023;2;2;47.156;1278.13;668.225;
23.127;3;server2;13;1441.47;770.2;2340;22.159;0.551782;2;2;49.159;1245.2;530.365;
23.127;3;server2;11;779.8;1420.24;2345;22.166;1.09471;2;1;45.166;1025.45;1518.37;
23.133;3;server2;13;1441.47;770.2;2380;22.179;1.01488;2;2;48.179;1728.25;720.754;
23.134;3;server2;7;779.8;1377.55;2393;23.127;0.627063;2;1;51.127;484.634;1256.06;
23.139;3;server2;11;779.8;1407.26;2402;23.127;0.938351;2;0;50.127;581.506;1547.81;
23.144;3;server2;1;1254.03;770.2;2415;23.133;0.603549;2;2;48.133;1103.38;540.565;
23.161;3;server2;9;1350.16;770.2;2420;23.134;0.409545;2;1;48.134;1540.31;873.545;
23.161;3;server2;9;1350.16;770.2;2425;23.139;0.614193;2;2;51.139;1575.25;963.332;
23.223;3;server2;19;779.8;1503.03;2438;23.144;1.08234;2;2;50.144;1059.31;1499.51;
23.25;3;server2;21;1519.82;770.2;2463;23.161;0.407954;2;1;48.161;1390.03;534.052;
23.254;3;server2;21;1519.65;770.2;2468;23.161;2.23165;2;1;49.161;1759.34;941.198;
24.127;3;server2;5;1296.78;770.2;2513;23.223;1.17231;2;1;50.223;1144.16;963.095;
24.127;3;server2;21;1515.37;770.2;2546;23.25;0.462958;1;0;50.25;1662.03;521.725;
24.133;3;server2;15;779.8;1443.43;2590;23.1;0.770775;2;1;24;883.557;1494.29;
24.133;3;server2;21;1515.37;770.2;2555;23.254;0.750394;2;2;49.254;1800.43;830.634;
24.135;3;server2;7;779.8;1367.08;2568;24.127;0.406667;2;2;53.127;498.574;1204.16;
24.139;3;server2;1;1239.63;770.2;2636;23.1;0.941794;2;2;24;1336.85;820.064;
24.139;3;server2;11;779.8;1394.3;2573;24.127;0.58396;1;0;49.127;696.078;1320.69;
24.139;3;server2;15;779.8;1443.43;2590;24.133;0.770775;2;1;48.133;883.557;1494.29;
24.139;3;server2;9;1332.71;770.2;2627;24.135;0.492779;2;2;52.135;1400.06;541.74;
24.14;3;server2;17;1474.53;770.2;2763;22.1;0.666848;1;2;24;1346.15;848.435;
24.14;3;server2;17;1474.53;770.2;2763;24.14;0.666848;1;2;48.14;1346.15;848.435;
24.149;3;server2;1;1239.63;770.2;2636;24.139;0.941794;2;2;48.139;1336.85;820.064;
24.159;3;server2;15;779.8;1443.43;2701;24.139;0.883444;2;2;50.139;901.008;1476.62;
24.159;3;server2;17;1474.53;770.2;2750;24.139;0.606063;2;2;51.139;1613.64;881.266;
24.164;3;server2;5;1280.89;770.2;2780;24.149;0.475597;2;0;51.149;1213.55;981.604;
24.167;3;server2;1;1239.63;770.2;2785;24.159;0.627566;2;2;51.159;1556.51;606.07;
24.171;3;server2;17;1474.53;770.2;2806;24.159;1.33792;2;2;50.159;1216.97;747.293;
24.185;3;server2;17;1474.53;770.2;2847;24.164;1.41931;2;2;50.164;1535.21;553.466;
24.185;3;server2;13;1414.36;770.2;2916;24.167;1.24038;2;2;52.167;1286.45;1055.34;
24.189;3;server2;5;1280.89;770.2;2941;24.171;0.816097;2;0;52.171;1335.99;1000.12;
24.202;3;server2;1;1239.63;770.2;2946;24.185;0.8751;2;1;49.185;1010.4;832.091;
24.205;3;server2;17;1474.53;770.2;2955;24.185;1.69991;2;2;50.185;1381.97;695.287;
24.329;3;server2;13;1414.36;770.2;2996;24.189;1.25505;2;2;50.189;1256.4;683.579;
24.329;3;server2;13;1414.36;770.2;3013;24.202;1.55956;2;1;50.202;1341.37;875.369;
24.741;3;server2;1;1239.63;770.2;3042;24.205;1.03793;2;1;53.205;996.884;981.432;
25.128;3;server2;23;779.8;1518.34;3047;24.329;1.01427;2;2;53.329;654.572;1231.23;
25.132;3;server2;23;779.8;1518.34;3052;24.329;2.04101;2;2;50.329;959.183;1491.99;
25.133;3;server2;21;1506.23;770.2;3093;24.741;0.542792;2;2;51.741;1514.1;555.711;
25.135;3;server2;11;779.8;1381.59;3098;25.128;1.64561;2;2;51.128;1077.4;1445.08;
25.136;3;server2;1;1225.21;770.2;3111;25.132;0.677796;2;1;52.132;1110.53;836.075;
25.148;3;server2;7;779.8;1356.63;3120;25.133;0.450364;2;1;56.133;1052.74;1589.6;
25.148;3;server2;25;1519;770;3125;25.135;0.877748;2;2;54.135;1344.96;983.606;
25.165;3;server2;5;1265.01;770.2;3142;25.136;0.551336;2;2;55.136;1550.14;653.067;
25.173;3;server2;11;779.8;1381.59;3151;25.148;1.4398;2;2;54.148;1041.35;1265.3;
25.24;3;server2;23;779.8;1515.3;3184;25.148;0.774743;2;2;53.148;976.018;1564.11;
25.335;3;server2;19;779.8;1482.79;3197;25.165;0.829389;2;1;55.165;634.386;1754.1;
26.108;3;server2;15;779.8;1429.13;3222;25.173;0.850167;2;2;54.173;609.39;1603.04;
26.119;3;server2;3;779.8;1247.45;3358;24.1;1.09634;2;1;26;728.357;1111.4;
26.119;3;server2;3;779.8;1247.45;3358;26.119;1.09634;2;1;52.119;728.357;1111.4;
26.127;3;server2;1;1223.76;770.2;3263;25.24;1.56635;2;1;51.24;1197.65;701.779;
26.128;3;server2;13;1400.82;770.2;3344;25.335;0.624339;2;2;53.335;1604.03;818.864;
26.134;3;server2;3;779.8;1261.41;3349;26.108;0.735345;2;2;54.108;921.627;1408.26;
26.137;3;server2;11;779.8;1369.38;3375;26.127;0.91902;2;2;57.127;925.801;1095.56;
26.146;3;server2;9;1297.85;770.2;3392;26.128;0.563157;2;2;55.128;1414.09;940.304;
26.151;3;server2;9;1297.85;770.2;3397;26.134;2.18039;2;2;54.134;1479.98;664.149;
26.155;3;server2;3;779.8;1247.45;3430;26.137;1.56946;2;1;54.137;962.133;1574.18;
26.156;3;server2;11;779.8;1369.38;3455;26.146;1.11605;2;2;56.146;945.685;1560.34;
26.159;3;server2;13;1387.27;770.2;3464;26.151;0.454019;2;2;55.151;1558.99;862.011;
26.238;3;server2;25;1518.62;770.2;3469;26.155;0.487382;2;1;55.155;1344.88;922.02;
26.241;3;server2;3;779.8;1247.45;3478;26.156;2.04309;2;1;55.156;944.878;1168.33;
26.263;3;server2;13;1387.27;770.2;3503;26.159;0.464618;2;2;55.159;1342;595.37;
27.124;3;server2;21;1494.04;770.2;3512;26.238;0.425101;2;1;56.238;1326.74;559.497;
27.125;3;server2;21;1493.02;770.2;3517;26.241;0.57696;2;2;55.241;1308.47;1051;
27.127;3;server2;21;1493.02;770.2;3534;26.263;1.06401;2;1;55.263;1738.38;761.856;
27.128;3;server2;5;1233.24;770.2;3567;27.124;0.815977;2;0;55.124;1167.86;799.536;
27.128;3;server2;3;779.8;1456.63;96;11.125;0.400318;2;1;27.125;544.862;1257.95;
27.129;3;server2;5;1233.24;770.2;3592;27.125;1.04944;2;0;58.125;1000.31;874.039;
27.129;3;server2;7;779.8;1335.65;3637;27.127;1.07474;2;1;55.127;828.067;1398.76;
27.129;3;server2;17;1454.67;770.2;4978;25.1;0.666045;2;1;27;1525.19;931.637;
27.129;3;server2;17;1454.67;770.2;4978;27.129;0.666045;2;1;54.129;1525.19;931.637;
27.133;3;server2;3;779.8;1233.51;3742;27.128;0.97739;2;2;58.128;1065.03;1263.03;
27.133;3;server2;15;779.8;1400.57;6524;26.1;0.865185;2;2;27;795.114;1337.69;
27.133;3;server2;15;779.8;1400.57;6524;27.133;0.865185;2;2;54.133;795.114;1337.69;
27.134;3;server2;11;779.8;1357.6;3771;27.128;1.17024;2;1;57.128;823.595;1571.94;
27.134;3;server2;7;779.8;1335.65;3952;27.129;1.68851;2;1;58.129;492.667;1188.8;
27.138;3;server2;5;1233.24;770.2;5647;27.133;1.32631;2;2;57.133;1455.36;917.204;
27.138;3;server2;27;779;1519;9274;27.134;0.63845;1;1;59.134;950.159;1799.19;
27.142;3;server2;13;1373.72;770.2;12023;27.138;0.598705;2;1;59.138;1093.05;929.291;
27.144;3;server2;1;1196.41;770.2;23017;27.142;0.44821;2;2;57.142;1402.07;622.778;
27.145;3;server2;1;1196.41;770.2;33342;27.144;0.529322;2;1;59.144;1012.51;1057.85;
27.15;3;server2;5;1233.24;770.2;53991;27.145;1.5315;2;2;58.145;1029.73;515.268;
27.154;3;server2;17;1444.73;770.2;85632;27.15;0.846364;1;2;57.15;1300.69;930.143;
27.158;3;server2;9;1280.41;770.2;96625;27.154;0.414178;2;1;59.154;1064.44;1020.69;
27.162;3;server2;25;1515.35;770.2;106950;27.158;0.711236;2;2;58.158;1253.59;669.664;
27.17;3;server2;1;1196.41;770.2;128267;27.162;0.712423;2;2;55.162;1335;689.528;
27.174;3;server2;17;1444.73;770.2;160576;27.17;1.64972;1;2;57.17;1380.38;560.756;
27.185;3;server2;9;1280.41;770.2;203877;27.174;2.48676;2;2;57.174;1347.6;502.227;
27.19;3;server2;25;1515.35;770.2;258170;27.185;1.26103;2;2;60.185;1248.55;1038.35;
27.204;3;server2;17;1444.73;770.2;269163;27.19;2.28898;2;1;55.19;1318;795.771;
27.205;3;server2;19;779.8;1457.17;291148;27.204;0.521909;2;1;58.204;511.629;1425.43;
